Provider,ClaimCount,total_reimbursed,mean_claim_amount,max_claim_amount,InpatientReimbursement,OutpatientReimbursement,Inp_Outp_Reimbursement_Ratio,AvgAge,PercDeceased,Avg_ChronicCond_Alzheimer,Avg_ChronicCond_Heartfailure,Avg_ChronicCond_KidneyDisease,Avg_ChronicCond_Cancer,Avg_ChronicCond_ObstrPulmonary,Avg_ChronicCond_Depression,Avg_ChronicCond_Diabetes,Avg_ChronicCond_IschemicHeart,Avg_ChronicCond_Osteoporasis,Avg_ChronicCond_rheumatoidarthritis,Avg_ChronicCond_stroke,UniqueDiagnosisCodeCount,UniqueProcedureCodeCount,TotalClaimCount,AvgMonthlyClaimCount,MaxMonthlyClaimCount,TotalReimbursementOverall,AvgMonthlyReimbursement,MaxMonthlyReimbursement,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,UniqueStates,UniqueCounties,PotentialFraud
PRV56102,36.0,86790.0,2410.833333333333,18000.0,79000.0,7790.0,10.141206675224646,71.25,0.0,1.6111111111111112,1.4166666666666667,1.6388888888888888,1.805555555555556,1.5555555555555556,1.5277777777777777,1.3055555555555556,1.2222222222222223,1.5833333333333333,1.6944444444444444,1.8888888888888888,107.0,4.0,36.0,2.769230769230769,6.0,86790.0,6676.153846153846,20010.0,5.0,1.0,1.0,3.0,5.0,No
PRV56103,116.0,691860.0,5964.310344827586,57000.0,677000.0,14860.0,45.5585464333782,73.76724137931035,0.0,1.6293103448275863,1.3275862068965518,1.4482758620689655,1.853448275862069,1.6810344827586208,1.5,1.2413793103448276,1.1810344827586208,1.612068965517241,1.5775862068965518,1.887931034482759,359.0,39.0,116.0,8.923076923076923,18.0,691860.0,53220.0,103900.0,4.0,3.0,1.0,1.0,7.0,Yes
PRV56104,474.0,115520.0,243.7130801687764,3300.0,0.0,115520.0,0.0,75.23628691983123,0.0,1.559071729957806,1.3818565400843883,1.6540084388185654,1.8333333333333333,1.6898734177215189,1.5886075949367089,1.270042194092827,1.2721518987341771,1.7088607594936709,1.7848101265822784,1.8818565400843883,627.0,0.0,474.0,39.5,46.0,115520.0,9626.666666666666,17340.0,4.0,0.0,5.0,3.0,10.0,Yes
PRV56105,31.0,264560.0,8534.193548387097,33000.0,264500.0,60.0,4408.333333333333,74.2258064516129,0.0,1.3870967741935485,1.2580645161290325,1.3225806451612905,1.8064516129032255,1.4838709677419355,1.4838709677419355,1.064516129032258,1.096774193548387,1.7096774193548387,1.7096774193548387,1.8387096774193548,149.0,10.0,31.0,2.583333333333333,5.0,264560.0,22046.666666666668,57000.0,6.0,4.0,0.0,1.0,7.0,No
PRV56106,2.0,10000.0,5000.0,7000.0,10000.0,0.0,10000.0,73.5,0.0,1.5,1.5,2.0,1.5,1.5,1.5,1.0,1.5,2.0,1.5,2.0,18.0,1.0,2.0,1.0,1.0,10000.0,5000.0,7000.0,1.0,1.0,0.0,1.0,1.0,No
PRV56108,12.0,6750.0,562.5,2700.0,0.0,6750.0,0.0,77.08333333333333,0.0,1.6666666666666667,1.6666666666666667,1.4166666666666667,1.6666666666666667,1.5,1.4166666666666667,1.25,1.1666666666666667,1.3333333333333333,1.75,1.9166666666666667,23.0,0.0,12.0,1.5,3.0,6750.0,843.75,2720.0,1.0,0.0,1.0,2.0,3.0,No
PRV56109,12.0,2320.0,193.33333333333331,600.0,0.0,2320.0,0.0,68.66666666666667,0.0,1.9166666666666667,1.3333333333333333,1.3333333333333333,1.9166666666666667,1.8333333333333333,1.5833333333333333,1.3333333333333333,1.1666666666666667,1.75,1.8333333333333333,1.8333333333333333,25.0,0.0,12.0,1.7142857142857142,4.0,2320.0,331.42857142857144,600.0,1.0,0.0,1.0,2.0,2.0,No
PRV56111,92.0,19960.0,216.95652173913044,3300.0,0.0,19960.0,0.0,76.3586956521739,0.0,1.565217391304348,1.4021739130434785,1.5543478260869563,1.7934782608695652,1.576086956521739,1.5217391304347827,1.108695652173913,1.3043478260869563,1.684782608695652,1.75,1.923913043478261,180.0,0.0,92.0,7.076923076923077,11.0,19960.0,1535.3846153846157,5820.0,1.0,0.0,1.0,1.0,1.0,No
PRV56113,42.0,15330.0,365.0,2800.0,0.0,15330.0,0.0,69.42857142857143,0.0,1.5,1.4285714285714286,1.619047619047619,1.9285714285714288,1.738095238095238,1.7142857142857142,1.3095238095238095,1.261904761904762,1.761904761904762,1.6904761904761905,1.9047619047619049,81.0,0.0,42.0,3.5,6.0,15330.0,1277.5,3800.0,2.0,0.0,1.0,2.0,3.0,No
PRV56114,41.0,13180.0,321.4634146341463,2900.0,0.0,13180.0,0.0,76.58536585365853,0.0,1.7073170731707317,1.3170731707317074,1.3902439024390243,1.7804878048780488,1.4390243902439024,1.4146341463414631,1.2439024390243902,1.146341463414634,1.6341463414634143,1.7804878048780488,1.804878048780488,77.0,0.0,41.0,3.4166666666666665,7.0,13180.0,1098.3333333333333,5520.0,2.0,0.0,1.0,1.0,3.0,No
PRV56115,2.0,290.0,145.0,200.0,0.0,290.0,0.0,74.5,0.0,1.5,1.5,1.5,2.0,2.0,1.5,1.5,1.0,1.5,1.5,1.5,7.0,0.0,2.0,1.0,1.0,290.0,145.0,200.0,2.0,0.0,1.0,1.0,1.0,No
PRV56116,33.0,9560.0,289.6969696969697,3300.0,0.0,9560.0,0.0,78.81818181818181,0.0,1.5151515151515151,1.4242424242424243,1.606060606060606,1.9393939393939397,1.6363636363636365,1.6363636363636365,1.3333333333333333,1.2424242424242424,1.6363636363636365,1.6363636363636365,1.9696969696969695,68.0,0.0,33.0,2.75,7.0,9560.0,796.6666666666666,3320.0,22.0,0.0,8.0,2.0,9.0,No
PRV56117,14.0,1420.0,101.42857142857144,400.0,0.0,1420.0,0.0,75.42857142857143,0.0,1.5714285714285714,1.2857142857142858,1.6428571428571428,1.6428571428571428,1.7857142857142858,1.6428571428571428,1.5,1.3571428571428572,1.5714285714285714,2.0,2.0,25.0,0.0,14.0,1.2727272727272727,3.0,1420.0,129.0909090909091,400.0,2.0,0.0,2.0,1.0,3.0,No
PRV56118,14.0,116000.0,8285.714285714286,25000.0,116000.0,0.0,116000.0,73.71428571428571,0.0,1.5714285714285714,1.4285714285714286,1.5714285714285714,1.7857142857142858,1.5714285714285714,1.5,1.3571428571428572,1.1428571428571428,1.7142857142857142,1.7142857142857142,1.7857142857142858,83.0,6.0,14.0,1.75,3.0,116000.0,14500.0,28000.0,1.0,1.0,0.0,1.0,1.0,No
PRV56119,11.0,120000.0,10909.09090909091,21000.0,120000.0,0.0,120000.0,77.0909090909091,0.0,1.4545454545454546,1.3636363636363635,1.4545454545454546,1.7272727272727273,1.6363636363636365,1.3636363636363635,1.2727272727272727,1.0909090909090908,1.7272727272727273,1.6363636363636365,1.818181818181818,72.0,8.0,11.0,1.5714285714285714,3.0,120000.0,17142.85714285714,26000.0,2.0,2.0,0.0,1.0,1.0,No
PRV56120,4.0,36000.0,9000.0,21000.0,36000.0,0.0,36000.0,67.5,0.0,1.75,1.0,1.75,1.75,1.5,1.5,1.75,1.5,1.5,2.0,1.75,28.0,2.0,4.0,1.3333333333333333,2.0,36000.0,12000.0,26000.0,1.0,1.0,0.0,1.0,2.0,No
PRV56121,16.0,229000.0,14312.5,57000.0,229000.0,0.0,229000.0,75.5625,0.0,1.25,1.0,1.0625,1.875,1.375,1.4375,1.125,1.0,1.625,1.625,1.75,110.0,9.0,16.0,2.0,4.0,229000.0,28625.0,64000.0,3.0,1.0,0.0,2.0,3.0,No
PRV56122,3.0,20000.0,6666.666666666667,11000.0,20000.0,0.0,20000.0,82.33333333333333,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.6666666666666667,21.0,2.0,3.0,1.0,1.0,20000.0,6666.666666666667,11000.0,1.0,1.0,0.0,1.0,1.0,No
PRV56123,40.0,498000.0,12450.0,57000.0,498000.0,0.0,498000.0,74.25,0.0,1.525,1.25,1.425,1.725,1.475,1.45,1.15,1.225,1.625,1.625,1.8,212.0,18.0,40.0,3.333333333333333,5.0,498000.0,41500.0,122000.0,2.0,1.0,0.0,1.0,4.0,No
PRV56124,6.0,84000.0,14000.0,57000.0,84000.0,0.0,84000.0,71.5,0.0,1.5,1.1666666666666667,1.5,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.8333333333333333,1.3333333333333333,45.0,3.0,6.0,1.0,1.0,84000.0,14000.0,57000.0,2.0,1.0,0.0,1.0,2.0,No
PRV56125,7.0,45000.0,6428.571428571428,9000.0,45000.0,0.0,45000.0,74.28571428571429,0.0,1.5714285714285714,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.5714285714285714,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.8571428571428568,1.8571428571428568,1.7142857142857142,52.0,3.0,7.0,1.1666666666666667,2.0,45000.0,7500.0,9000.0,2.0,2.0,0.0,1.0,2.0,No
PRV56126,6.0,31000.0,5166.666666666667,8000.0,31000.0,0.0,31000.0,73.33333333333333,0.0,1.3333333333333333,1.5,1.3333333333333333,1.8333333333333333,1.5,1.5,1.0,1.3333333333333333,1.5,1.6666666666666667,2.0,41.0,3.0,6.0,1.2,2.0,31000.0,6200.0,10000.0,2.0,2.0,0.0,1.0,1.0,No
PRV56129,23.0,256000.0,11130.434782608696,43000.0,256000.0,0.0,256000.0,71.6086956521739,0.0,1.5217391304347827,1.434782608695652,1.434782608695652,1.8695652173913044,1.608695652173913,1.3043478260869563,1.3478260869565215,1.1304347826086956,1.5217391304347827,1.565217391304348,1.9130434782608696,122.0,13.0,23.0,1.9166666666666667,4.0,256000.0,21333.33333333333,61000.0,1.0,1.0,0.0,1.0,1.0,No
PRV56130,17.0,120000.0,7058.823529411765,25000.0,120000.0,0.0,120000.0,78.05882352941177,0.0,1.2352941176470589,1.1764705882352942,1.2352941176470589,2.0,1.5294117647058822,1.411764705882353,1.1176470588235294,1.1176470588235294,1.588235294117647,1.6470588235294117,1.8823529411764703,109.0,8.0,17.0,1.7,4.0,120000.0,12000.0,27000.0,1.0,1.0,0.0,1.0,1.0,No
PRV56131,15.0,141000.0,9400.0,19000.0,141000.0,0.0,141000.0,75.0,0.0,1.4,1.2,1.3333333333333333,1.4666666666666666,1.5333333333333334,1.2,1.3333333333333333,1.2,1.8,1.6,1.9333333333333331,98.0,12.0,15.0,1.5,3.0,141000.0,14100.0,35000.0,3.0,2.0,0.0,1.0,2.0,No
PRV56133,15.0,144000.0,9600.0,27000.0,144000.0,0.0,144000.0,67.53333333333333,0.0,1.2666666666666666,1.2,1.3333333333333333,1.9333333333333331,1.4,1.4,1.1333333333333333,1.0666666666666669,1.6666666666666667,1.8,1.8,85.0,6.0,15.0,1.6666666666666667,4.0,144000.0,16000.0,37000.0,1.0,1.0,0.0,1.0,3.0,No
PRV56134,62.0,768000.0,12387.09677419355,77000.0,768000.0,0.0,768000.0,73.06451612903226,0.0,1.4838709677419355,1.2258064516129032,1.3064516129032258,1.7903225806451613,1.6612903225806452,1.5806451612903225,1.3225806451612905,1.1129032258064515,1.6451612903225807,1.6935483870967742,1.8548387096774197,276.0,26.0,62.0,4.769230769230769,10.0,768000.0,59076.92307692308,182000.0,1.0,1.0,0.0,1.0,2.0,Yes
PRV56135,22.0,57230.0,2601.3636363636365,36000.0,47000.0,10230.0,4.594330400782014,75.63636363636364,0.0,1.5454545454545454,1.6363636363636365,1.7727272727272727,2.0,1.7727272727272727,1.4545454545454546,1.4090909090909092,1.318181818181818,1.7272727272727273,1.7272727272727273,1.9545454545454544,61.0,2.0,22.0,2.0,4.0,57230.0,5202.727272727273,42500.0,4.0,1.0,3.0,1.0,6.0,No
PRV56136,8.0,7120.0,890.0,6000.0,6000.0,1120.0,5.357142857142857,65.125,0.0,1.5,1.75,1.5,1.875,1.75,1.625,1.5,1.375,1.75,2.0,2.0,21.0,1.0,8.0,1.3333333333333333,3.0,7120.0,1186.6666666666667,6000.0,6.0,1.0,4.0,1.0,4.0,No
PRV56137,48.0,16150.0,336.4583333333333,3300.0,0.0,16150.0,0.0,69.35416666666667,0.0,1.7291666666666667,1.4166666666666667,1.6458333333333333,1.875,1.6458333333333333,1.5625,1.375,1.3125,1.7916666666666667,1.8125,2.0,98.0,0.0,48.0,3.692307692307693,11.0,16150.0,1242.3076923076924,4130.0,14.0,0.0,12.0,2.0,14.0,No
PRV56138,35.0,13070.0,373.4285714285714,2500.0,0.0,13070.0,0.0,70.14285714285714,0.0,1.457142857142857,1.4,1.6857142857142855,1.7714285714285714,1.8,1.1714285714285717,1.3142857142857145,1.0857142857142856,1.8571428571428568,1.6857142857142855,1.9428571428571428,79.0,0.0,35.0,3.1818181818181817,6.0,13070.0,1188.1818181818182,2900.0,16.0,0.0,9.0,1.0,8.0,No
PRV56139,20.0,44940.0,2247.0,17000.0,37000.0,7940.0,4.659949622166247,77.45,0.0,1.6,1.25,1.8,1.95,1.45,1.55,1.25,1.3,1.7,1.85,2.0,60.0,1.0,20.0,1.6666666666666667,4.0,44940.0,3745.0,17620.0,6.0,1.0,2.0,2.0,6.0,No
PRV56140,31.0,130600.0,4212.903225806452,31000.0,128000.0,2600.0,49.23076923076923,71.0,0.0,1.5483870967741935,1.2903225806451613,1.5161290322580645,1.935483870967742,1.6451612903225807,1.6774193548387095,1.3225806451612905,1.1612903225806452,1.7419354838709675,1.7741935483870968,1.903225806451613,125.0,8.0,31.0,2.8181818181818183,6.0,130600.0,11872.727272727272,39240.0,16.0,1.0,5.0,1.0,16.0,No
PRV56141,38.0,14490.0,381.3157894736842,3300.0,0.0,14490.0,0.0,69.84210526315789,0.0,1.736842105263158,1.631578947368421,1.763157894736842,1.9210526315789476,1.8421052631578947,1.6842105263157894,1.368421052631579,1.236842105263158,1.6578947368421053,1.736842105263158,1.947368421052632,77.0,0.0,38.0,3.4545454545454546,6.0,14490.0,1317.2727272727273,6830.0,7.0,0.0,6.0,1.0,5.0,No
PRV56142,53.0,131590.0,2482.830188679245,57000.0,114000.0,17590.0,6.480955088118249,71.88679245283019,0.0,1.5849056603773586,1.3584905660377358,1.528301886792453,1.7735849056603774,1.660377358490566,1.6226415094339623,1.30188679245283,1.2264150943396226,1.69811320754717,1.6415094339622642,1.9245283018867925,119.0,5.0,53.0,4.076923076923077,7.0,131590.0,10122.307692307691,57150.0,29.0,4.0,13.0,6.0,22.0,No
PRV56143,29.0,5220.0,180.0,1900.0,0.0,5220.0,0.0,70.41379310344827,0.0,1.6896551724137931,1.3103448275862069,1.7241379310344829,1.793103448275862,1.7586206896551724,1.5517241379310345,1.3793103448275863,1.2413793103448276,1.896551724137931,1.793103448275862,1.896551724137931,60.0,0.0,29.0,2.636363636363636,4.0,5220.0,474.54545454545456,2050.0,6.0,0.0,5.0,2.0,5.0,No
PRV56145,52.0,22650.0,435.5769230769231,3300.0,0.0,22650.0,0.0,71.90384615384616,0.0,1.6730769230769231,1.3076923076923077,1.5384615384615383,1.8846153846153848,1.7115384615384617,1.5,1.3846153846153846,1.3269230769230769,1.7884615384615383,1.7884615384615383,1.9807692307692308,97.0,0.0,52.0,4.0,9.0,22650.0,1742.3076923076924,4480.0,3.0,0.0,3.0,1.0,12.0,No
PRV56146,21.0,11600.0,552.3809523809524,3300.0,0.0,11600.0,0.0,70.04761904761905,0.0,1.761904761904762,1.5714285714285714,1.9047619047619049,2.0,1.809523809523809,1.5714285714285714,1.4761904761904765,1.2857142857142858,1.761904761904762,1.6666666666666667,1.9047619047619049,42.0,0.0,21.0,2.333333333333333,4.0,11600.0,1288.888888888889,4400.0,4.0,0.0,5.0,1.0,6.0,No
PRV56147,8.0,18470.0,2308.75,14000.0,18000.0,470.0,38.297872340425535,75.0,0.0,1.25,1.125,1.75,1.625,1.75,1.625,1.125,1.125,2.0,1.75,2.0,26.0,1.0,8.0,1.6,2.0,18470.0,3694.0,14060.0,6.0,1.0,1.0,2.0,6.0,No
PRV56148,139.0,23310.0,167.6978417266187,2800.0,0.0,23310.0,0.0,72.44604316546763,0.0,1.712230215827338,1.4892086330935252,1.6978417266187051,1.7985611510791366,1.6762589928057554,1.5683453237410072,1.3237410071942446,1.39568345323741,1.7553956834532374,1.892086330935252,1.9136690647482013,235.0,0.0,139.0,11.583333333333334,16.0,23310.0,1942.5,4050.0,8.0,0.0,8.0,1.0,11.0,No
PRV56149,26.0,5930.0,228.07692307692307,3300.0,0.0,5930.0,0.0,74.73076923076923,0.0,1.6153846153846154,1.807692307692308,1.5,1.9230769230769231,1.6538461538461535,1.6153846153846154,1.1923076923076923,1.3846153846153846,1.5,1.7307692307692308,1.9230769230769231,49.0,0.0,26.0,2.1666666666666665,4.0,5930.0,494.1666666666667,3460.0,18.0,0.0,9.0,1.0,5.0,No
PRV56151,83.0,16740.0,201.6867469879518,2700.0,0.0,16740.0,0.0,72.6987951807229,0.0,1.710843373493976,1.686746987951807,1.7710843373493976,1.9156626506024097,1.9156626506024097,1.783132530120482,1.5180722891566265,1.3855421686746987,1.7349397590361446,1.783132530120482,1.927710843373494,137.0,0.0,83.0,6.384615384615385,11.0,16740.0,1287.6923076923076,3750.0,4.0,0.0,4.0,3.0,9.0,No
PRV56152,18.0,6620.0,367.77777777777777,3300.0,0.0,6620.0,0.0,72.38888888888889,0.0,1.7777777777777777,1.5,1.7777777777777777,1.7777777777777777,1.7222222222222223,1.7222222222222223,1.2222222222222223,1.4444444444444444,1.7777777777777777,1.9444444444444444,1.8888888888888888,35.0,0.0,18.0,1.8,4.0,6620.0,662.0,3320.0,9.0,0.0,3.0,1.0,4.0,No
PRV56153,9.0,1410.0,156.66666666666666,900.0,0.0,1410.0,0.0,70.0,0.0,1.5555555555555556,1.3333333333333333,1.5555555555555556,1.7777777777777777,1.4444444444444444,1.3333333333333333,1.2222222222222223,1.4444444444444444,2.0,1.6666666666666667,2.0,17.0,0.0,9.0,1.2857142857142858,2.0,1410.0,201.42857142857144,950.0,6.0,0.0,3.0,2.0,6.0,No
PRV56154,19.0,4350.0,228.94736842105263,1000.0,0.0,4350.0,0.0,71.36842105263158,0.0,1.8421052631578947,1.3157894736842106,1.5789473684210529,1.8421052631578947,1.736842105263158,1.631578947368421,1.368421052631579,1.1578947368421053,1.7894736842105263,1.631578947368421,1.947368421052632,37.0,0.0,19.0,2.111111111111111,4.0,4350.0,483.3333333333333,1660.0,6.0,0.0,4.0,1.0,4.0,No
PRV56156,66.0,45320.0,686.6666666666666,12000.0,32000.0,13320.0,2.4024024024024024,70.63636363636364,0.0,1.696969696969697,1.4242424242424243,1.5909090909090908,1.8636363636363635,1.803030303030303,1.5606060606060606,1.318181818181818,1.2575757575757576,1.6666666666666667,1.5606060606060606,1.9393939393939397,141.0,0.0,66.0,5.076923076923077,14.0,45320.0,3486.153846153846,16260.0,16.0,0.0,11.0,1.0,14.0,No
PRV56157,37.0,13780.0,372.4324324324325,3300.0,0.0,13780.0,0.0,72.05405405405405,0.0,1.6756756756756757,1.5675675675675675,1.6756756756756757,1.972972972972973,1.7567567567567568,1.5675675675675675,1.4864864864864864,1.351351351351351,1.837837837837838,1.7027027027027026,1.9189189189189189,81.0,0.0,37.0,3.083333333333333,7.0,13780.0,1148.3333333333333,5190.0,5.0,0.0,4.0,2.0,7.0,No
PRV56158,36.0,5770.0,160.27777777777777,1000.0,0.0,5770.0,0.0,71.88888888888889,0.0,1.5833333333333333,1.4722222222222223,1.7777777777777777,1.8888888888888888,1.8333333333333333,1.5277777777777777,1.4722222222222223,1.3888888888888888,1.6388888888888888,1.8611111111111112,2.0,61.0,0.0,36.0,3.272727272727273,6.0,5770.0,524.5454545454545,1120.0,16.0,0.0,10.0,1.0,10.0,No
PRV56159,30.0,7160.0,238.66666666666663,1200.0,0.0,7160.0,0.0,74.7,0.0,1.7666666666666666,1.4666666666666666,1.5333333333333334,1.8,1.7666666666666666,1.5333333333333334,1.3,1.3666666666666667,1.8333333333333333,1.7,1.9333333333333331,59.0,0.0,30.0,2.5,6.0,7160.0,596.6666666666666,2210.0,2.0,0.0,2.0,1.0,13.0,No
PRV56161,47.0,105640.0,2247.659574468085,14000.0,101000.0,4640.0,21.767241379310345,73.25531914893617,0.0,1.4893617021276595,1.446808510638298,1.5319148936170213,1.872340425531915,1.6382978723404256,1.3404255319148937,1.2127659574468086,1.2127659574468086,1.5957446808510638,1.702127659574468,1.9148936170212767,142.0,6.0,47.0,3.9166666666666665,8.0,105640.0,8803.333333333334,25000.0,15.0,1.0,9.0,2.0,18.0,Yes
PRV56163,6.0,3110.0,518.3333333333334,2700.0,0.0,3110.0,0.0,66.16666666666667,0.0,1.5,1.5,1.5,1.8333333333333333,1.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.8333333333333333,2.0,16.0,0.0,6.0,1.2,2.0,3110.0,622.0,2700.0,4.0,0.0,2.0,1.0,1.0,No
PRV56164,27.0,5570.0,206.2962962962963,1700.0,0.0,5570.0,0.0,70.66666666666667,0.0,1.7407407407407407,1.4444444444444444,1.5925925925925926,1.8888888888888888,1.7037037037037035,1.5925925925925926,1.2222222222222223,1.3333333333333333,1.851851851851852,1.6666666666666667,1.962962962962963,52.0,0.0,27.0,2.4545454545454546,5.0,5570.0,506.3636363636364,1730.0,22.0,0.0,7.0,2.0,16.0,No
PRV56165,19.0,12810.0,674.2105263157895,3300.0,0.0,12810.0,0.0,68.26315789473684,0.0,1.736842105263158,1.5263157894736843,1.736842105263158,2.0,1.6842105263157894,1.631578947368421,1.368421052631579,1.263157894736842,1.736842105263158,1.631578947368421,2.0,35.0,0.0,19.0,1.5833333333333333,5.0,12810.0,1067.5,3610.0,5.0,0.0,5.0,1.0,4.0,No
PRV56166,8.0,8720.0,1090.0,4000.0,8000.0,720.0,11.11111111111111,77.5,0.0,1.5,1.5,1.5,2.0,1.625,1.5,1.375,1.25,1.875,1.75,1.875,19.0,0.0,8.0,1.3333333333333333,2.0,8720.0,1453.3333333333333,4000.0,7.0,0.0,3.0,2.0,4.0,No
PRV56168,1.0,20.0,20.0,20.0,0.0,20.0,0.0,69.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,20.0,20.0,20.0,1.0,0.0,1.0,1.0,1.0,No
PRV56169,21.0,7260.0,345.7142857142857,1700.0,0.0,7260.0,0.0,76.19047619047619,0.0,1.6666666666666667,1.7142857142857142,1.6666666666666667,1.9523809523809523,1.761904761904762,1.5238095238095235,1.2857142857142858,1.4761904761904765,1.6666666666666667,1.5714285714285714,1.9523809523809523,47.0,0.0,21.0,1.75,3.0,7260.0,605.0,1730.0,19.0,0.0,13.0,2.0,9.0,No
PRV56170,17.0,73290.0,4311.176470588235,14000.0,72000.0,1290.0,55.81395348837209,73.11764705882354,0.0,1.411764705882353,1.4705882352941178,1.4705882352941178,1.7058823529411764,1.8235294117647056,1.4705882352941178,1.3529411764705883,1.1764705882352942,1.9411764705882355,1.8235294117647056,1.8823529411764703,72.0,4.0,17.0,1.8888888888888888,3.0,73290.0,8143.333333333333,36000.0,10.0,3.0,3.0,1.0,10.0,No
PRV56171,15.0,1140.0,76.0,200.0,0.0,1140.0,0.0,65.4,0.0,1.3333333333333333,1.3333333333333333,1.6,1.8,1.7333333333333334,1.5333333333333334,1.2666666666666666,1.0666666666666669,1.8,1.7333333333333334,1.8666666666666667,28.0,0.0,15.0,1.6666666666666667,3.0,1140.0,126.66666666666669,250.0,4.0,0.0,2.0,1.0,4.0,No
PRV56172,10.0,31090.0,3109.0,17000.0,23000.0,8090.0,2.8430160692212607,60.9,0.0,1.9,1.6,1.6,1.9,1.9,1.7,1.8,1.4,1.9,1.8,2.0,36.0,1.0,10.0,1.6666666666666667,3.0,31090.0,5181.666666666667,17000.0,8.0,1.0,4.0,1.0,5.0,No
PRV56173,43.0,106620.0,2479.5348837209303,41000.0,101000.0,5620.0,17.97153024911032,70.53488372093024,0.0,1.7209302325581397,1.4186046511627908,1.5813953488372092,1.7906976744186047,1.697674418604651,1.558139534883721,1.3488372093023255,1.186046511627907,1.5813953488372092,1.697674418604651,1.8604651162790695,100.0,4.0,43.0,3.3076923076923075,7.0,106620.0,8201.538461538461,41100.0,25.0,4.0,10.0,1.0,18.0,No
PRV56174,10.0,3550.0,355.0,3000.0,3000.0,550.0,5.454545454545454,66.0,0.0,1.7,1.6,1.4,1.8,1.7,1.5,1.3,1.3,1.4,1.7,2.0,25.0,1.0,10.0,1.25,2.0,3550.0,443.75,3000.0,7.0,1.0,3.0,1.0,6.0,No
PRV56176,20.0,6960.0,348.0,3300.0,0.0,6960.0,0.0,71.3,0.0,1.65,1.4,1.65,1.9,1.55,1.55,1.45,1.3,1.55,1.55,1.95,47.0,0.0,20.0,2.0,4.0,6960.0,696.0,3330.0,5.0,0.0,3.0,1.0,7.0,No
PRV56177,18.0,2600.0,144.44444444444446,1000.0,0.0,2600.0,0.0,70.0,0.0,1.6111111111111112,1.5,1.8333333333333333,1.6666666666666667,1.5555555555555556,1.2777777777777777,1.5555555555555556,1.3888888888888888,1.6111111111111112,1.6666666666666667,2.0,43.0,0.0,18.0,1.8,3.0,2600.0,260.0,1400.0,6.0,0.0,4.0,1.0,5.0,No
PRV56179,8.0,9950.0,1243.75,8000.0,8000.0,1950.0,4.102564102564102,63.5,0.0,1.375,1.125,1.25,2.0,1.5,1.375,1.125,1.125,1.875,1.875,1.625,26.0,1.0,8.0,1.1428571428571428,2.0,9950.0,1421.428571428571,8000.0,3.0,1.0,2.0,1.0,6.0,No
PRV56181,12.0,4550.0,379.1666666666667,2000.0,0.0,4550.0,0.0,68.0,0.0,1.5,1.5833333333333333,1.75,1.9166666666666667,1.75,1.4166666666666667,1.3333333333333333,1.0833333333333333,1.4166666666666667,1.4166666666666667,1.8333333333333333,24.0,0.0,12.0,1.3333333333333333,2.0,4550.0,505.55555555555554,2000.0,1.0,0.0,1.0,1.0,3.0,No
PRV56182,50.0,13560.0,271.2,3300.0,0.0,13560.0,0.0,71.98,0.0,1.6,1.32,1.66,1.76,1.56,1.54,1.42,1.2,1.68,1.62,1.96,94.0,0.0,50.0,4.545454545454546,7.0,13560.0,1232.7272727272727,3460.0,6.0,0.0,6.0,1.0,4.0,No
PRV56183,22.0,3840.0,174.54545454545453,1400.0,0.0,3840.0,0.0,69.13636363636364,0.0,1.5909090909090908,1.318181818181818,1.3636363636363635,1.9545454545454544,1.7272727272727273,1.5909090909090908,1.2727272727272727,1.318181818181818,1.8636363636363635,1.7727272727272727,1.9545454545454544,48.0,0.0,22.0,2.2,5.0,3840.0,384.0,1500.0,4.0,0.0,3.0,1.0,4.0,No
PRV56184,18.0,2730.0,151.66666666666666,1000.0,0.0,2730.0,0.0,63.27777777777778,0.0,1.7777777777777777,1.4444444444444444,1.2777777777777777,1.6666666666666667,1.7777777777777777,1.1111111111111112,1.2777777777777777,1.3333333333333333,1.7222222222222223,1.8888888888888888,1.9444444444444444,36.0,0.0,18.0,2.0,4.0,2730.0,303.3333333333333,1360.0,5.0,0.0,2.0,1.0,4.0,No
PRV56185,7.0,530.0,75.71428571428571,200.0,0.0,530.0,0.0,64.85714285714286,0.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,2.0,1.7142857142857142,1.0,1.5714285714285714,1.8571428571428568,1.7142857142857142,2.0,14.0,0.0,7.0,1.4,2.0,530.0,106.0,200.0,2.0,0.0,2.0,1.0,4.0,No
